
0.994487998751,0.768713183109,0.997570908052,0.789744499645,0.534582807427,0.430757629524
0.995005887505,0.782721936361,0.997682042977,0.805136621718,0.534582807427,0.430757629524
0.994867127612,0.767682014431,0.99766616656,0.798882185947,0.534582807427,0.430757629524
0.994968763148,0.780039182635,0.997721734022,0.801854151881,0.534582807427,0.430757629524
0.994866863005,0.780122279394,0.997467711335,0.799902413059,0.534582807427,0.430757629524
0.994709924613,0.774876833452,0.99766616656,0.795067423705,0.465417192573,0.569242370476
0.994433913087,0.777071356754,0.99766616656,0.797418381831,0.534582807427,0.430757629524
0.994647821359,0.763186952922,0.997531217007,0.799281405252,0.534582807427,0.430757629524
0.995023351565,0.784291311805,0.997626475515,0.801676721079,0.534582807427,0.430757629524
0.994569656461,0.776339011119,0.997467711335,0.79732966643,0.534582807427,0.430757629524
